,Nome do município,Estado,Região,PIB,Valores de importação 2020,Valores de exportação 2020
638,São Benedito do Rio Preto,Maranhão,Nordeste,47797078.62,,
639,São Benedito do Rio Preto,Maranhão,Nordeste,47797078.62,,
640,São Bento,Maranhão,Nordeste,121832821.4,,
641,São Bento,Maranhão,Nordeste,121832821.4,,
642,São Bernardo,Maranhão,Nordeste,124235982.4,0,0
643,São Bernardo,Maranhão,Nordeste,124235982.4,0,0
644,São Domingos do Azeitão,Maranhão,Nordeste,94137753.17,0,33188041
645,São Domingos do Azeitão,Maranhão,Nordeste,94137753.17,0,33188041
646,São Domingos do Maranhão,Maranhão,Nordeste,163314896.9,,
647,São Domingos do Maranhão,Maranhão,Nordeste,163314896.9,,
648,São Félix de Balsas,Maranhão,Nordeste,18122683.5,,
649,São Félix de Balsas,Maranhão,Nordeste,18122683.5,,
650,São Francisco do Brejão,Maranhão,Nordeste,44023383.96,,
651,São Francisco do Brejão,Maranhão,Nordeste,44023383.96,,
652,São Francisco do Maranhão,Maranhão,Nordeste,31835880.6,,
653,São Francisco do Maranhão,Maranhão,Nordeste,31835880.6,,
654,São João Batista,Maranhão,Nordeste,44979160.8,,
655,São João Batista,Maranhão,Nordeste,44979160.8,,
656,São João do Carú,Maranhão,Nordeste,51023143.71,,
657,São João do Carú,Maranhão,Nordeste,51023143.71,,
658,São João do Paraíso,Maranhão,Nordeste,51957701.38,,
659,São João do Paraíso,Maranhão,Nordeste,51957701.38,,
660,São João do Soter,Maranhão,Nordeste,45831532.5,,
661,São João do Soter,Maranhão,Nordeste,45831532.5,,
662,São João dos Patos,Maranhão,Nordeste,116387834.9,,
663,São João dos Patos,Maranhão,Nordeste,116387834.9,,
664,São José de Ribamar,Maranhão,Nordeste,753951058.6,0,476051
665,São José de Ribamar,Maranhão,Nordeste,753951058.6,0,476051
666,São José dos Basílios,Maranhão,Nordeste,27138818.24,,
667,São José dos Basílios,Maranhão,Nordeste,27138818.24,,
668,São Luís,Maranhão,Nordeste,18284937280.0,1916374396,1447048397
669,São Luís,Maranhão,Nordeste,18284937280.0,1916374396,1447048397
670,São Luís Gonzaga do Maranhão,Maranhão,Nordeste,82033995.68,,
671,São Luís Gonzaga do Maranhão,Maranhão,Nordeste,82033995.68,,
672,São Mateus do Maranhão,Maranhão,Nordeste,130931448.4,,
673,São Mateus do Maranhão,Maranhão,Nordeste,130931448.4,,
674,São Pedro da Água Branca,Maranhão,Nordeste,46999650.56,,
675,São Pedro da Água Branca,Maranhão,Nordeste,46999650.56,,
676,São Pedro dos Crentes,Maranhão,Nordeste,26831828.25,,
677,São Pedro dos Crentes,Maranhão,Nordeste,26831828.25,,
678,São Raimundo das Mangabeiras,Maranhão,Nordeste,219384846.8,1089096,0
679,São Raimundo das Mangabeiras,Maranhão,Nordeste,219384846.8,1089096,0
680,São Raimundo do Doca Bezerra,Maranhão,Nordeste,21290396.4,,
681,São Raimundo do Doca Bezerra,Maranhão,Nordeste,21290396.4,,
682,São Roberto,Maranhão,Nordeste,20753354.02,,
683,São Roberto,Maranhão,Nordeste,20753354.02,,
684,São Vicente Ferrer,Maranhão,Nordeste,67809965.75,,
685,São Vicente Ferrer,Maranhão,Nordeste,67809965.75,,
686,Satubinha,Maranhão,Nordeste,28382608.1,,
687,Satubinha,Maranhão,Nordeste,28382608.1,,
688,Senador Alexandre Costa,Maranhão,Nordeste,34135557.6,,
689,Senador Alexandre Costa,Maranhão,Nordeste,34135557.6,,
690,Senador La Rocque,Maranhão,Nordeste,87982143.12,,
691,Senador La Rocque,Maranhão,Nordeste,87982143.12,,
692,Serrano do Maranhão,Maranhão,Nordeste,29277409.2,,
693,Serrano do Maranhão,Maranhão,Nordeste,29277409.2,,
694,Sítio Novo,Maranhão,Nordeste,61275378.02,,
695,Sítio Novo,Maranhão,Nordeste,61275378.02,,
696,Sucupira do Norte,Maranhão,Nordeste,32394572.56,,
697,Sucupira do Norte,Maranhão,Nordeste,32394572.56,,
698,Sucupira do Riachão,Maranhão,Nordeste,16540787.97,,
699,Sucupira do Riachão,Maranhão,Nordeste,16540787.97,,
700,Tasso Fragoso,Maranhão,Nordeste,409472426.4,1245414,67368913
701,Tasso Fragoso,Maranhão,Nordeste,409472426.4,1245414,67368913
702,Timbiras,Maranhão,Nordeste,69660455.58,,
703,Timbiras,Maranhão,Nordeste,69660455.58,,
704,Timon,Maranhão,Nordeste,978858553.8,39332,5792480
705,Timon,Maranhão,Nordeste,978858553.8,39332,5792480
706,Trizidela do Vale,Maranhão,Nordeste,83947954.31,0,0
707,Trizidela do Vale,Maranhão,Nordeste,83947954.31,0,0
708,Tufilândia,Maranhão,Nordeste,22223394.8,,
709,Tufilândia,Maranhão,Nordeste,22223394.8,,
710,Tuntum,Maranhão,Nordeste,141056449.0,2039631,0
711,Tuntum,Maranhão,Nordeste,141056449.0,2039631,0
712,Turiaçu,Maranhão,Nordeste,150560042.3,,
713,Turiaçu,Maranhão,Nordeste,150560042.3,,
714,Turilândia,Maranhão,Nordeste,73645451.76,,
715,Turilândia,Maranhão,Nordeste,73645451.76,,
716,Tutóia,Maranhão,Nordeste,155268511.7,0,1513431
717,Tutóia,Maranhão,Nordeste,155268511.7,0,1513431
718,Urbano Santos,Maranhão,Nordeste,76161064.74,,
719,Urbano Santos,Maranhão,Nordeste,76161064.74,,
720,Vargem Grande,Maranhão,Nordeste,158935674.5,,
721,Vargem Grande,Maranhão,Nordeste,158935674.5,,
722,Viana,Maranhão,Nordeste,184508714.0,,
723,Viana,Maranhão,Nordeste,184508714.0,,
724,Vila Nova dos Martírios,Maranhão,Nordeste,41378328.68,,
725,Vila Nova dos Martírios,Maranhão,Nordeste,41378328.68,,
726,Vitória do Mearim,Maranhão,Nordeste,110560936.7,,
727,Vitória do Mearim,Maranhão,Nordeste,110560936.7,,
728,Vitorino Freire,Maranhão,Nordeste,120558096.1,,
729,Vitorino Freire,Maranhão,Nordeste,120558096.1,,
730,Zé Doca,Maranhão,Nordeste,223597479.7,,
731,Zé Doca,Maranhão,Nordeste,223597479.7,,
732,Acauã,Piauí,Nordeste,23567980.43,,
733,Acauã,Piauí,Nordeste,23567980.43,,
734,Agricolândia,Piauí,Nordeste,15551296.06,,
735,Agricolândia,Piauí,Nordeste,15551296.06,,
736,Água Branca,Piauí,Nordeste,76890822.43,,
737,Água Branca,Piauí,Nordeste,76890822.43,,
738,Alagoinha do Piauí,Piauí,Nordeste,24805092.18,,
739,Alagoinha do Piauí,Piauí,Nordeste,24805092.18,,
740,Alegrete do Piauí,Piauí,Nordeste,19701928.67,,
741,Alegrete do Piauí,Piauí,Nordeste,19701928.67,,
742,Alto Longá,Piauí,Nordeste,45910602.4,,
743,Alto Longá,Piauí,Nordeste,45910602.4,,
744,Altos,Piauí,Nordeste,159547938.1,4073473,276847
745,Altos,Piauí,Nordeste,159547938.1,4073473,276847
746,Alvorada do Gurguéia,Piauí,Nordeste,23203487.5,,
747,Alvorada do Gurguéia,Piauí,Nordeste,23203487.5,,
748,Amarante,Piauí,Nordeste,68222488.45,,
749,Amarante,Piauí,Nordeste,68222488.45,,
750,Angical do Piauí,Piauí,Nordeste,25351598.4,,
751,Angical do Piauí,Piauí,Nordeste,25351598.4,,
752,Anísio de Abreu,Piauí,Nordeste,29636644.02,,
753,Anísio de Abreu,Piauí,Nordeste,29636644.02,,
754,Antônio Almeida,Piauí,Nordeste,80050724.46,,
755,Antônio Almeida,Piauí,Nordeste,80050724.46,,
756,Aroazes,Piauí,Nordeste,23133221.42,,
757,Aroazes,Piauí,Nordeste,23133221.42,,
758,Aroeiras do Itaim,Piauí,Nordeste,9213025.2,,
759,Aroeiras do Itaim,Piauí,Nordeste,9213025.2,,
760,Arraial,Piauí,Nordeste,16819747.04,,
761,Arraial,Piauí,Nordeste,16819747.04,,
762,Assunção do Piauí,Piauí,Nordeste,22666487.97,,
763,Assunção do Piauí,Piauí,Nordeste,22666487.97,,
764,Avelino Lopes,Piauí,Nordeste,36310162.98,,
765,Avelino Lopes,Piauí,Nordeste,36310162.98,,
766,Baixa Grande do Ribeiro,Piauí,Nordeste,147954862.0,0,19381560
767,Barra D'Alcântara,Piauí,Nordeste,15109315.92,,
768,Barras,Piauí,Nordeste,170496826.5,,
769,Barreiras do Piauí,Piauí,Nordeste,24939831.84,,
770,Barro Duro,Piauí,Nordeste,30025049.01,,
771,Batalha,Piauí,Nordeste,89667488.26,0,0
772,Bela Vista do Piauí,Piauí,Nordeste,14412843.32,,
773,Belém do Piauí,Piauí,Nordeste,10782324.36,,
774,Beneditinos,Piauí,Nordeste,32131065.56,,
775,Bertolínia,Piauí,Nordeste,27270406.62,,
776,Betânia do Piauí,Piauí,Nordeste,21545369.1,,
777,Boa Hora,Piauí,Nordeste,18938116.16,,
778,Bocaina,Piauí,Nordeste,17565127.6,,
779,Bom Jesus,Piauí,Nordeste,203066536.2,0,221959280
780,Bom Princípio do Piauí,Piauí,Nordeste,19481963.28,,
781,Bonfim do Piauí,Piauí,Nordeste,17267199.54,,
782,Boqueirão do Piauí,Piauí,Nordeste,18943210.33,,
783,Brasileira,Piauí,Nordeste,23968419.44,,
784,Brejo do Piauí,Piauí,Nordeste,14522700.5,,
785,Buriti dos Lopes,Piauí,Nordeste,88193026.02,,
786,Buriti dos Montes,Piauí,Nordeste,25972833.06,,
787,Cabeceiras do Piauí,Piauí,Nordeste,31091021.2,,
788,Cajazeiras do Piauí,Piauí,Nordeste,11399897.44,,
789,Cajueiro da Praia,Piauí,Nordeste,32846294.65,,
790,Caldeirão Grande do Piauí,Piauí,Nordeste,19712679.55,32248,0
791,Campinas do Piauí,Piauí,Nordeste,20354846.72,17000,0
792,Campo Alegre do Fidalgo,Piauí,Nordeste,15737177.69,,
793,Campo Grande do Piauí,Piauí,Nordeste,20576602.8,,
794,Campo Largo do Piauí,Piauí,Nordeste,20753503.92,,
795,Campo Maior,Piauí,Nordeste,265909563.2,0,14970868
796,Canavieira,Piauí,Nordeste,15328875.03,,
797,Canto do Buriti,Piauí,Nordeste,98048750.8,20502,0
798,Capitão de Campos,Piauí,Nordeste,33912459.54,,
799,Capitão Gervásio Oliveira,Piauí,Nordeste,15113845.74,0,0
800,Caracol,Piauí,Nordeste,34425060.48,,
801,Caraúbas do Piauí,Piauí,Nordeste,20651842.25,,
802,Caridade do Piauí,Piauí,Nordeste,16657276.82,,
803,Castelo do Piauí,Piauí,Nordeste,81904528.32,0,247081
804,Caxingó,Piauí,Nordeste,21932902.57,,
805,Cocal,Piauí,Nordeste,87478616.76,,
806,Cocal de Telha,Piauí,Nordeste,17139930.75,,
807,Cocal dos Alves,Piauí,Nordeste,18876152.96,,
808,Coivaras,Piauí,Nordeste,13633471.4,,
809,Colônia do Gurguéia,Piauí,Nordeste,25704607.8,,
810,Colônia do Piauí,Piauí,Nordeste,26694504.55,,
811,Conceição do Canindé,Piauí,Nordeste,15414316.5,,
812,Coronel José Dias,Piauí,Nordeste,16737081.57,0,0
813,Corrente,Piauí,Nordeste,160975957.2,0,36074741
814,Cristalândia do Piauí,Piauí,Nordeste,26881160.46,,
815,Cristino Castro,Piauí,Nordeste,40346395.92,,
816,Curimatá,Piauí,Nordeste,43615516.71,,
817,Currais,Piauí,Nordeste,34788902.4,0,0
818,Curralinhos,Piauí,Nordeste,11807730.57,,
819,Curral Novo do Piauí,Piauí,Nordeste,14609580.57,0,0
820,Demerval Lobão,Piauí,Nordeste,40590846.0,1236676,0
821,Dirceu Arcoverde,Piauí,Nordeste,22368993.0,,
822,Dom Expedito Lopes,Piauí,Nordeste,33661198.25,,
823,Domingos Mourão,Piauí,Nordeste,14755614.64,,
824,Dom Inocêncio,Piauí,Nordeste,27119930.15,260099,0
825,Elesbão Veloso,Piauí,Nordeste,59283841.92,,
826,Eliseu Martins,Piauí,Nordeste,20651022.0,,
827,Esperantina,Piauí,Nordeste,159583703.2,0,0
828,Fartura do Piauí,Piauí,Nordeste,14911268.24,,
829,Flores do Piauí,Piauí,Nordeste,17180602.94,,
830,Floresta do Piauí,Piauí,Nordeste,9430061.16,,
831,Floriano,Piauí,Nordeste,550200491.1,204649,0
832,Francinópolis,Piauí,Nordeste,18688792.95,,
833,Francisco Ayres,Piauí,Nordeste,16073817.87,,
834,Francisco Macedo,Piauí,Nordeste,10709880.0,,
835,Francisco Santos,Piauí,Nordeste,32457139.2,,
836,Fronteiras,Piauí,Nordeste,185907145.3,0,0
837,Geminiano,Piauí,Nordeste,21960115.5,0,1437155
838,Gilbués,Piauí,Nordeste,72965557.14,,
839,Guadalupe,Piauí,Nordeste,177821018.6,,
840,Guaribas,Piauí,Nordeste,14376834.72,,
841,Hugo Napoleão,Piauí,Nordeste,14289337.17,,
842,Ilha Grande,Piauí,Nordeste,35449462.62,,
843,Inhuma,Piauí,Nordeste,53365845.15,,
844,Ipiranga do Piauí,Piauí,Nordeste,34541984.88,,
845,Isaías Coelho,Piauí,Nordeste,26569860.95,,
846,Itainópolis,Piauí,Nordeste,41005651.89,,
847,Itaueira,Piauí,Nordeste,51699565.82,0,0
848,Jacobina do Piauí,Piauí,Nordeste,23318122.74,,
849,Jaicós,Piauí,Nordeste,71488756.15,,
850,Jardim do Mulato,Piauí,Nordeste,14829208.05,,
851,Jatobá do Piauí,Piauí,Nordeste,21979532.64,,
852,Jerumenha,Piauí,Nordeste,19896445.8,,
853,João Costa,Piauí,Nordeste,13463086.4,,
854,Joaquim Pires,Piauí,Nordeste,42187584.27,,
855,Joca Marques,Piauí,Nordeste,16008186.0,,
856,José de Freitas,Piauí,Nordeste,166163792.7,,
857,Juazeiro do Piauí,Piauí,Nordeste,22221469.24,0,155386
858,Júlio Borges,Piauí,Nordeste,19207454.13,,
859,Jurema,Piauí,Nordeste,17247486.95,,
860,Lagoinha do Piauí,Piauí,Nordeste,9438653.76,,
861,Lagoa Alegre,Piauí,Nordeste,25871685.84,,
862,Lagoa do Barro do Piauí,Piauí,Nordeste,16259099.48,19668970,772542
863,Lagoa de São Francisco,Piauí,Nordeste,21170572.54,,
864,Lagoa do Piauí,Piauí,Nordeste,55562417.49,,
865,Lagoa do Sítio,Piauí,Nordeste,18163541.0,,
866,Landri Sales,Piauí,Nordeste,31899880.5,,
867,Luís Correia,Piauí,Nordeste,116573110.9,0,1357714
868,Luzilândia,Piauí,Nordeste,111914686.3,,
869,Madeiro,Piauí,Nordeste,26062686.48,,
870,Manoel Emídio,Piauí,Nordeste,23648774.5,,
871,Marcolândia,Piauí,Nordeste,28681445.52,,
872,Marcos Parente,Piauí,Nordeste,16939261.2,0,0
873,Massapê do Piauí,Piauí,Nordeste,18502509.6,,
874,Matias Olímpio,Piauí,Nordeste,33998709.36,,
